timestamp;x;y;z
1644972128895;0.04910730943083763;-0.04491522163152695;9.832242012023926
1644972128899;0.06587565690279007;-0.06467792391777039;9.793913841247559
1644972128899;0.08503948897123337;-0.010779653675854206;9.803496360778809
1644972128899;0.0796496644616127;-0.014971740543842316;9.828049659729004
1644972128899;0.08683609962463379;-0.0017966089071705937;9.834038734436035
1644972128899;0.08384174853563309;-0.016768349334597588;9.828648567199707
1644972128899;0.09042931348085403;0.01856495812535286;9.820862770080566
1644972128899;0.08683609962463379;0.01856495812535286;9.832242012023926
1644972128907;0.07126548886299133;0.025152524933218956;9.824456214904785
1644972128917;0.08563835918903351;0.025751395151019096;9.833439826965332
1644972128923;0.07246322929859161;0.002994348295032978;9.830445289611816
1644972128931;0.08024853467941284;-0.008384174667298794;9.815473556518555
1644972128937;0.03174009174108505;-0.0017966089071705937;9.816072463989258
1644972128948;0.08384174853563309;-0.015570610761642456;9.831643104553223
1644972128957;0.08863270282745361;-0.012576262466609478;9.830445289611816
1644972128962;0.0413220040500164;-0.011977393180131912;9.812479019165039
1644972128974;0.09102818369865417;-0.02994348108768463;9.831643104553223
1644972128976;0.07306209206581116;-0.062282443046569824;9.822060585021973
1644972128987;0.0826440081000328;-0.04491522163152695;9.79211711883545
1644972128996;0.09342366456985474;-0.07126548886299133;9.828049659729004
1644972129001;0.07246322929859161;-0.04731070250272751;9.862784385681152
1644972129011;0.09162705391645432;0.010180783458054066;9.84002685546875
1644972129016;0.09641800820827484;0.01856495812535286;9.816671371459961
1644972129026;0.07066661864519119;0.052700527012348175;9.820263862609863
1644972129036;0.04790957272052765;0.07425983250141144;9.85080623626709
1644972129041;0.062282443046569824;0.08084739744663239;9.830445289611816
1644972129051;0.06407905369997025;0.05509600788354874;9.854998588562012
1644972129056;0.03952539712190628;0.05629374459385872;9.834038734436035
1644972129066;0.05809035524725914;0.05868922546505928;9.822060585021973
1644972129076;0.05150279030203819;-0.020960437133908272;9.807687759399414
1644972129081;0.07845192402601242;-0.05988696217536926;9.829846382141113
1644972129091;0.08563835918903351;-0.04790957272052765;9.84182357788086
1644972129102;0.0634801834821701;-0.04012426733970642;9.866376876831055
1644972129106;0.07545757293701172;-0.01856495812535286;9.853800773620605
1644972129116;0.06288131326436996;-0.0413220040500164;9.865777969360352
1644972129121;0.06288131326436996;-0.03653104603290558;9.84182357788086
1644972129131;0.0826440081000328;0.016169480979442596;9.81966495513916
1644972129141;0.04611296206712723;-0.00479095708578825;9.825654029846191
1644972129145;0.06946887820959091;0.02754800394177437;9.843620300292969
1644972129155;0.07485870271921158;0.043118614703416824;9.846015930175781
1644972129161;0.06587565690279007;0.041920874267816544;9.825055122375488
1644972129172;0.08683609962463379;0.03952539712190628;9.805292129516602
1644972129181;0.07066661864519119;-0.02814687229692936;9.820862770080566
1644972129185;0.10540105402469635;0.0095819141715765;9.825654029846191
1644972129195;0.08084739744663239;0.01437287125736475;9.81966495513916
1644972129201;0.07485870271921158;-0.013774001970887184;9.82924747467041
1644972129211;0.0634801834821701;-0.007785305380821228;9.799304008483887
1644972129221;0.07006774842739105;-0.0287457425147295;9.823857307434082
1644972129225;0.08923157304525375;-0.024553654715418816;9.848411560058594
1644972129235;0.06707339733839035;-0.04910730943083763;9.817270278930664
1644972129240;0.04431635141372681;-0.026350263506174088;9.823857307434082
1644972129250;0.09462140500545502;-0.011977393180131912;9.83823013305664
1644972129260;0.06467792391777039;-0.038327656686306;9.844818115234375
1644972129266;0.076655313372612;-0.03054235130548477;9.811281204223633
1644972129276;0.06887000799179077;0.005988696590065956;9.820862770080566
1644972129286;0.07306209206581116;0.026949133723974228;9.82924747467041
1644972129290;0.08923157304525375;0.01796608977019787;9.820862770080566
1644972129301;0.08204513788223267;0.026949133723974228;9.809484481811523
1644972129305;0.08863270282745361;0.017367219552397728;9.800501823425293
1644972129316;0.0898304432630539;0.04731070250272751;9.813676834106445
1644972129326;0.06827113777399063;0.031141221523284912;9.811281204223633
1644972129331;0.07425983250141144;0.020960437133908272;9.838829040527344
1644972129341;0.0736609622836113;0.0095819141715765;9.834038734436035
1644972129345;0.06288131326436996;-0.033536698669195175;9.805292129516602
1644972129356;0.043717484921216965;-0.02994348108768463;9.802897453308105
1644972129366;0.04850843921303749;-0.03174009174108505;9.813676834106445
1644972129370;0.05509600788354874;-0.025152524933218956;9.826252937316895
1644972129380;0.07605644315481186;-0.007785305380821228;9.850207328796387
1644972129385;0.04551409184932709;-0.002395478542894125;9.820862770080566
1644972129396;0.05809035524725914;-0.016169480979442596;9.823857307434082
1644972129405;0.04970617964863777;0.012576262466609478;9.84002685546875
1644972129410;0.05988696217536926;0.034734439104795456;9.79211711883545
1644972129420;0.07545757293701172;0.0017966089071705937;9.790919303894043
1644972129424;0.07186435908079147;0.012576262466609478;9.814275741577148
1644972129434;0.08503948897123337;0.01437287125736475;9.828648567199707
1644972129445;0.0796496644616127;0.03054235130548477;9.838829040527344
1644972129449;0.09162705391645432;0.007186435628682375;9.851405143737793
1644972129459;0.07485870271921158;-0.010180783458054066;9.8274507522583
1644972129464;0.053299397230148315;-0.020960437133908272;9.834038734436035
1644972129474;0.06288131326436996;-0.006587565876543522;9.825055122375488
1644972129484;0.07246322929859161;-0.016768349334597588;9.863982200622559
1644972129489;0.06108470261096954;-0.0095819141715765;9.81846809387207
1644972129500;0.05509600788354874;-0.02934461273252964;9.847213745117188
1644972129510;0.04910730943083763;-0.007186435628682375;9.824456214904785
1644972129514;0.07785305380821228;-0.033536698669195175;9.843620300292969
1644972129525;0.08563835918903351;-0.0017966089071705937;9.805292129516602
1644972129529;0.05988696217536926;-0.01796608977019787;9.850207328796387
1644972129540;0.07785305380821228;0.019163828343153;9.820862770080566
1644972129550;0.03712991625070572;-0.010779653675854206;9.844219207763672
1644972129554;0.07905079424381256;0.006587565876543522;9.807088851928711
1644972129564;0.08503948897123337;-0.013175131753087044;9.822060585021973
1644972129570;0.07006774842739105;0.013175131753087044;9.831643104553223
1644972129579;0.08683609962463379;0.012576262466609478;9.838829040527344
1644972129589;0.07425983250141144;-0.008384174667298794;9.820263862609863
1644972129594;0.07306209206581116;-0.03593217954039574;9.834636688232422
1644972129604;0.06288131326436996;-0.01437287125736475;9.802298545837402
1644972129609;0.06827113777399063;-0.04970617964863777;9.810083389282227
1644972129619;0.07126548886299133;-0.032937828451395035;9.820263862609863
1644972129629;0.06647452712059021;-0.013175131753087044;9.772355079650879
1644972129633;0.05809035524725914;-0.0017966089071705937;9.856795310974121
1644972129643;0.07785305380821228;0.010180783458054066;9.805891036987305
1644972129648;0.053299397230148315;0.022158175706863403;9.800501823425293
1644972129658;0.06647452712059021;0.002994348295032978;9.832840919494629
1644972129669;0.062282443046569824;-0.006587565876543522;9.834038734436035
1644972129673;0.062282443046569824;-0.010180783458054066;9.803496360778809
1644972129684;0.06767226755619049;0.024553654715418816;9.826252937316895
1644972129693;0.07246322929859161;0.0413220040500164;9.823857307434082
1644972129698;0.0736609622836113;-0.004192087333649397;9.793314933776855
1644972129708;0.05150279030203819;0.004192087333649397;9.80888557434082
1644972129714;0.07605644315481186;-0.025751395151019096;9.825055122375488
1644972129724;0.09342366456985474;5.988696357235312E-4;9.836433410644531
1644972129734;0.10001122951507568;-0.020960437133908272;9.814275741577148
1644972129738;0.07425983250141144;-0.022158175706863403;9.807088851928711
1644972129749;0.06587565690279007;-0.015570610761642456;9.804693222045898
1644972129756;0.06827113777399063;-0.022757045924663544;9.8274507522583
1644972129765;0.07006774842739105;-0.008983044885098934;9.813077926635742
1644972129774;0.07605644315481186;0.023355916142463684;9.812479019165039
1644972129778;0.05988696217536926;0.022158175706863403;9.825055122375488
1644972129787;0.07785305380821228;0.0;9.840625762939453
1644972129793;0.03233896195888519;0.033536698669195175;9.828648567199707
1644972129803;0.05629374459385872;0.005988696590065956;9.812479019165039
1644972129813;0.07066661864519119;0.002395478542894125;9.841224670410156
1644972129817;0.08324287831783295;-0.0011977392714470625;9.84002685546875
1644972129828;0.07246322929859161;-0.002994348295032978;9.813077926635742
1644972129833;0.06827113777399063;-0.0011977392714470625;9.819067001342773
1644972129842;0.08503948897123337;-0.013774001970887184;9.844219207763672
1644972129852;0.0988134890794754;0.0017966089071705937;9.803496360778809
1644972129858;0.08384174853563309;-0.016169480979442596;9.81068229675293
1644972129867;0.09522027522325516;-0.022757045924663544;9.789721488952637
1644972129872;0.08144626766443253;-0.025751395151019096;9.814874649047852
1644972129883;0.09522027522325516;-0.022757045924663544;9.830445289611816
1644972129892;0.07006774842739105;0.0;9.843620300292969
1644972129898;0.06647452712059021;0.016169480979442596;9.828648567199707
1644972129908;0.06647452712059021;-0.0;9.816671371459961
1644972129918;0.06288131326436996;0.013175131753087044;9.820263862609863
1644972129923;0.07246322929859161;0.002395478542894125;9.822060585021973
1644972129932;0.07425983250141144;0.004192087333649397;9.788524627685547
1644972129938;0.034135568886995316;-0.020960437133908272;9.84002685546875
1644972129948;0.08803384006023407;-0.011378522962331772;9.835834503173828
1644972129957;0.053898267447948456;-0.008983044885098934;9.812479019165039
1644972129963;0.053898267447948456;-0.02036156691610813;9.855597496032715
1644972129972;0.06707339733839035;0.022158175706863403;9.839427947998047
1644972129977;0.0736609622836113;-0.010180783458054066;9.8526029586792
1644972129987;0.08384174853563309;5.988696357235312E-4;9.79990291595459
1644972129997;0.0988134890794754;-0.013774001970887184;9.822659492492676
1644972130001;0.07485870271921158;-0.0;9.793913841247559
1644972130013;0.057491485029459;-0.002994348295032978;9.813077926635742
1644972130016;0.03952539712190628;0.006587565876543522;9.811281204223633
1644972130026;0.07485870271921158;0.00479095708578825;9.813077926635742
1644972130037;0.041920874267816544;0.02036156691610813;9.826851844787598
1644972130042;0.06587565690279007;0.013175131753087044;9.807088851928711
1644972130052;0.04491522163152695;-0.010779653675854206;9.81966495513916
1644972130058;0.062282443046569824;0.002994348295032978;9.801100730895996
1644972130068;0.0604858323931694;0.021559307351708412;9.83823013305664
1644972130079;0.0736609622836113;0.005988696590065956;9.802298545837402
1644972130082;0.062282443046569824;-0.016768349334597588;9.809484481811523
1644972130092;0.06108470261096954;-0.0;9.83823013305664
